timestamp,value
28479,25481.01266
28480,25712.65823
28481,25746.83544
28482,26156.96203
28483,26650.63291
28484,27413.92405
28485,29665.82278
28486,31435.44304
28487,32054.43038
28488,32388.60759
28489,32210.12658
28490,32062.02532
28491,31796.20253
28492,31560.75949
28493,31564.55696
28494,31181.012660000004
28495,31203.79747
28496,31226.58228
28497,30994.93671
28498,30869.62025
28499,30854.43038
28500,30470.88608
28501,30227.8481
28502,29897.46835
28503,29601.26582
28504,29115.18987
28505,28777.21519
28506,28454.43038
28507,28108.860760000003
28508,27672.1519
28509,27094.93671
28510,26673.41772
28511,26213.92405
28512,25739.24051
28513,25275.94937
28514,24656.96203
28515,23829.11392
28516,23468.35443
28517,23103.79747
28518,22686.07595
28519,22177.21519
28520,21641.77215
28521,21337.974680000007
28522,21265.82278
28523,20829.11392
28524,20768.35443
28525,20540.50633
28526,20392.40506
28527,20377.21519
28528,19902.53165
28529,19826.58228
28530,19758.22785
28531,19667.08861
28532,19765.82278
28533,20073.41772
28534,19788.60759
28535,19697.46835
28536,19537.974680000007
28537,19063.29114
28538,19048.10127
28539,19051.89873
28540,18330.37975
28541,17525.31646
28542,17005.063290000002
28543,16389.87342
28544,15789.873419999998
28545,15846.83544
28546,15831.64557
28547,15926.58228
28548,15930.37975
28549,16184.810130000002
28550,16249.36709
28551,16575.94937
28552,16834.177219999998
28553,17316.4557
28554,18148.10127
28555,18759.49367
28556,19401.26582
28557,19792.40506
28558,20149.36709
28559,20624.05063
28560,21292.40506
28561,21736.70886
28562,22105.06329
28563,22716.4557
28564,23221.51899
28565,23870.88608
28566,24170.88608
28567,24675.94937
28568,24964.55696
28569,25507.59494
28570,25686.07595
28571,26236.70886
28572,26422.78481
28573,26939.240510000003
28574,26962.02532
28575,27656.96203
28576,28036.70886
28577,28192.40506
28578,28306.32911
28579,28351.89873
28580,28446.83544
28581,28389.87342
28582,28515.18987
28583,28610.12658
28584,28913.92405
28585,29225.31646
28586,29259.49367
28587,29324.05063
28588,29088.60759
28589,28913.92405
28590,29096.20253
28591,29358.22785
28592,29388.60759
28593,29601.26582
28594,29491.13924
28595,29324.05063
28596,29111.392410000004
28597,29172.1519
28598,29210.12658
28599,28883.5443
28600,28891.13924
28601,28644.3038
28602,28511.392410000004
28603,28218.98734
28604,28287.34177
28605,28055.6962
28606,28116.4557
28607,27964.55696
28608,27630.37975
28609,27391.13924
28610,27360.75949
28611,27410.12658
28612,27102.53165
28613,26855.6962
28614,26286.07595
28615,26172.1519
28616,26073.41772
28617,26229.11392
28618,25970.88608
28619,26381.01266
28620,26263.29114
28621,26259.49367
28622,26145.56962
28623,26126.58228
28624,26388.60759
28625,26510.12658
28626,26810.12658
28627,27467.08861000001
28628,27998.73418
28629,29992.40506
28630,31222.78481
28631,32160.75949
28632,32654.43038
28633,32392.40506
28634,32605.06329
28635,32286.07595
28636,32331.64557
28637,31875.94937
28638,31769.62025
28639,31515.18987
28640,31348.10127
28641,31063.29114
28642,30968.35443
28643,30991.13924
28644,30649.36709
28645,30254.43038
28646,30132.91139
28647,29988.60759
28648,29483.5443
28649,29088.60759
28650,28636.70886
28651,28245.56962
28652,27588.60759
28653,26946.83544
28654,26696.20253
28655,26198.73418
28656,25777.21519
28657,25200.0
28658,25059.49367
28659,24501.26582
28660,23851.89873
28661,23369.62025
28662,23088.60759
28663,22640.50633
28664,22253.16456
28665,21964.55696
28666,21600.0
28667,21402.53165
28668,21148.10127
28669,20616.4557
28670,20532.91139
28671,20350.63291
28672,20187.34177
28673,19986.07595
28674,19853.16456
28675,20077.21519
28676,19754.43038
28677,20137.974680000007
28678,19959.49367
28679,19648.10127
28680,19670.88608
28681,19537.974680000007
28682,19374.68354
28683,19177.21519
28684,18455.6962
28685,17608.86076
28686,16860.75949
28687,16465.822780000002
28688,15846.83544
28689,15820.25316
28690,15660.75949
28691,15774.68354
28692,16048.10127
28693,16165.82278
28694,16367.08861
28695,16670.88608
28696,16674.68354
28697,17111.39241
28698,17836.70886
28699,18562.02532
28700,19344.3038
28701,19762.02532
28702,20153.16456
28703,20305.06329
28704,21060.75949
28705,21573.41772
28706,22325.31646
28707,22537.97468000001
28708,22800.0
28709,23020.25316
28710,23608.86076
28711,24140.50633
28712,25051.89873
28713,25272.1519
28714,25602.53165
28715,25868.35443
28716,26081.01266
28717,26384.81013
28718,26513.92405
28719,27075.94937
28720,25401.26582
28721,25051.89873
28722,25351.89873
28723,25522.78481
28724,26362.02532
28725,27482.27848
28726,27729.11392
28727,27706.32911
28728,27729.11392
28729,27573.41772
28730,27539.240510000003
28731,27770.88608
28732,27565.82278
28733,27577.21519
28734,27941.77215
28735,27713.92405
28736,27767.08861000001
28737,27774.68354
28738,27854.43038
28739,28105.06329
28740,27953.16456
28741,28150.632910000004
28742,27907.59494
28743,27763.29114
28744,27679.74684
28745,27603.79747
28746,27588.60759
28747,27337.97468000001
28748,27220.253160000004
28749,27060.75949
28750,27045.56962
28751,26737.97468000001
28752,26498.73418
28753,26381.01266
28754,26418.98734
28755,26244.3038
28756,26043.03797
28757,26081.01266
28758,25739.24051
28759,25602.53165
28760,25568.35443
28761,25488.60759
28762,25268.35443
28763,25154.43038
28764,25226.58228
28765,25059.49367
28766,25059.49367
28767,25256.96203
28768,25397.46835
28769,25674.68354
28770,25811.39241
28771,26346.83544
28772,26810.12658
28773,28701.26582
28774,30672.1519
28775,31477.21519
28776,32103.79747
28777,32130.37975
28778,32027.8481
28779,31446.83544
28780,31488.60759
28781,31234.17722
28782,31131.64557
28783,30862.02532
28784,30881.012660000004
28785,30698.73418
28786,30691.13924
28787,30239.240510000003
28788,29981.012660000004
28789,29817.72152
28790,29658.22785
28791,29365.82278
28792,28807.59494
28793,28541.77215
28794,27808.860760000003
28795,27341.77215
28796,26950.632910000004
28797,26684.81013
28798,26005.06329
28799,25496.20253
28800,24835.44304
28801,24296.20253
28802,23525.31646
28803,23168.35443
28804,22507.59494
28805,22203.79747
28806,21843.03797
28807,21577.21519
28808,21193.67089
28809,20791.13924
28810,21577.21519
28811,21516.4557
28812,21281.01266
28813,21174.68354
28814,20931.64557
28815,20643.03797
28816,20232.91139
28817,20278.48101
28818,20156.96203
28819,20111.39241
28820,19959.49367
28821,20232.91139
28822,20164.55696
28823,19891.13924
28824,20043.03797
28825,19568.35443
28826,19317.72152
28827,19196.20253
28828,18596.20253
28829,17570.88608
28830,17088.60759
28831,16644.3038
28832,15945.569619999998
28833,16116.4557
28834,15786.07595
28835,16032.91139
28836,16105.06329
28837,16211.39241
28838,16336.70886
28839,16218.98734
28840,16579.74684
28841,17229.11392
28842,17787.34177
28843,18212.65823
28844,18436.70886
28845,19310.12658
28846,19868.35443
28847,20350.63291
28848,20905.06329
28849,21531.64557
28850,22279.74684
28851,22678.48101
28852,22883.5443
28853,23153.16456
28854,23544.3038
28855,23965.82278
28856,24383.5443
28857,24911.39241
28858,25241.77215
28859,25241.77215
28860,26005.06329
28861,26267.08861
28862,26775.94937
28863,26806.32911
28864,27558.22785
28865,27649.36709
28866,27710.12658
28867,27968.35443
28868,27801.26582
28869,28108.860760000003
28870,28063.29114
28871,28359.49367
28872,28230.37975
28873,28143.03797
28874,28215.18987
28875,27953.16456
28876,28192.40506
28877,28283.5443
28878,28636.70886
28879,28739.240510000003
28880,28856.96203
28881,28989.87342
28882,28913.92405
28883,28910.12658
28884,28788.60759
28885,28754.43038
28886,28644.3038
28887,28393.67089
28888,28196.20253
28889,27975.94937
28890,27778.481010000003
28891,27603.79747
28892,27368.35443
28893,27364.55696
28894,27429.11392
28895,27425.31646
28896,27208.860760000003
28897,26973.41772
28898,27125.31646
28899,26627.8481
28900,26392.40506
28901,26160.75949
28902,26027.8481
28903,25948.10127
28904,25864.55696
28905,25834.17722
28906,25724.05063
28907,25796.20253
28908,25674.68354
28909,25655.6962
28910,25610.12658
28911,25465.82278
28912,25686.07595
28913,26156.96203
28914,26331.64557
28915,26631.64557
28916,27486.07595
28917,29350.632910000004
28918,30789.87342
28919,31902.53165
28920,32601.26582
28921,32479.74684
28922,32498.73418
28923,32365.82278
28924,32088.60759
28925,31830.37975
28926,31602.53165
28927,31420.253160000004
28928,31340.50633
28929,31336.70886
28930,31268.35443
28931,31067.088610000013
28932,30797.46835
28933,30656.96203
28934,30368.35443
28935,29935.44304
28936,29449.36709
28937,29221.51899
28938,28754.43038
28939,28184.81013
28940,27907.59494
28941,27068.35443
28942,26893.67089
28943,26210.12658
28944,25583.5443
28945,25146.83544
28946,24577.21519
28947,24068.35443
28948,23688.60759
28949,23130.37975
28950,22598.73418
28951,22150.63291
28952,21702.53165
28953,21421.51899
28954,21129.11392
28955,20760.75949
28956,20658.22785
28957,20548.10127
28958,20274.68354
28959,20206.32911
28960,20210.12658
28961,19803.79747
28962,19792.40506
28963,19613.92405
28964,19405.06329
28965,19773.41772
28966,19583.5443
28967,19416.4557
28968,19215.18987
28969,19241.77215
28970,19017.72152
28971,18721.51899
28972,18091.13924
28973,17248.10127
28974,16537.974680000007
28975,16222.78481
28976,15421.51899
28977,15364.55696
28978,15121.51899
28979,15318.98734
28980,15706.32911
28981,16055.6962
28982,16101.26582
28983,16378.48101
28984,16420.25316
28985,16693.67089
28986,17434.177219999998
28987,18102.53165
28988,18770.88608
28989,19124.05063
28990,19674.68354
28991,20035.44304
28992,20745.56962
28993,21330.37975
28994,21778.48101
28995,22032.91139
28996,22678.48101
28997,23054.43038
28998,23540.50633
28999,23787.34177
29000,24201.26582
29001,24436.70886
29002,25184.81013
29003,24934.17722
29004,25051.89873
29005,25462.02532
29006,25875.94937
29007,26236.70886
29008,26559.49367
29009,26673.41772
29010,26874.68354
29011,27037.97468000001
29012,27079.74684
29013,27360.75949
29014,27262.02532
29015,27584.81013
29016,27702.53165
29017,27478.481010000003
29018,27432.91139
29019,27113.92405
29020,26810.12658
29021,26707.59494
29022,26768.35443
29023,27015.18987
29024,27208.860760000003
29025,27387.34177
29026,27239.240510000003
29027,27220.253160000004
29028,27478.481010000003
29029,27330.37975
29030,27102.53165
29031,27037.97468000001
29032,26931.64557
29033,26821.51899
29034,26753.16456
29035,26722.78481
29036,26513.92405
29037,26582.27848
29038,26441.77215
29039,26145.56962
29040,26191.13924
29041,26118.98734
29042,25974.68354
29043,25837.97468000001
29044,25575.94937
29045,25556.96203
29046,25518.98734
29047,25518.98734
29048,25416.4557
29049,25389.87342
29050,25424.05063
29051,25256.96203
29052,25279.74684
29053,25435.44304
29054,25070.88608
29055,25503.79747
29056,25530.37975
29057,25883.5443
29058,25891.13924
29059,26593.67089
29060,27182.27848
29061,29350.632910000004
29062,30710.12658
29063,31359.49367
29064,31735.44304
29065,31667.088610000013
29066,31454.43038
29067,31226.58228
29068,31146.83544
29069,31044.3038
29070,30896.20253
29071,30596.20253
29072,30546.83544
29073,30732.91139
29074,30497.46835
29075,30375.94937
29076,30075.94937
29077,30022.78481
29078,29692.40506
29079,29430.37975
29080,29289.87342
29081,28818.98734
29082,28462.02532
29083,27907.59494
29084,27630.37975
29085,27037.97468000001
29086,26548.10127
29087,26240.50633
29088,25705.06329
29089,25215.18987
29090,24941.77215
29091,24425.31646
29092,23806.32911
29093,23339.24051
29094,22682.27848
29095,22127.8481
29096,21850.63291
29097,21467.08861
29098,21140.50633
29099,20851.89873
29100,20722.78481
29101,20487.34177
29102,20084.81013
29103,20008.86076
29104,19902.53165
29105,20012.65823
29106,19830.37975
29107,19743.03797
29108,19651.89873
29109,20001.26582
29110,19986.07595
29111,19279.74684
29112,19032.91139
29113,18770.88608
29114,18721.51899
29115,18497.46835
29116,18148.10127
29117,16967.08861
29118,16663.29114
29119,16010.126580000002
29120,15482.27848
29121,15375.949369999998
29122,15440.506330000002
29123,15611.39241
29124,15600.0
29125,15660.75949
29126,15767.08861
29127,15740.506330000002
29128,15956.96203
29129,16260.75949
29130,16773.417719999998
29131,16959.49367
29132,17487.34177
29133,17753.16456
29134,18402.53165
29135,18805.06329
29136,19063.29114
29137,19807.59494
29138,19936.70886
29139,20586.07595
29140,20920.25316
29141,21497.46835
29142,22218.98734
29143,22587.34177
29144,23206.32911
29145,23449.36709
29146,24003.79747
29147,24144.3038
29148,24094.93671
29149,24535.44304
29150,24801.26582
29151,25439.24051
29152,25750.63291
29153,25936.70886
29154,26343.03797
29155,26737.97468000001
29156,26946.83544
29157,26775.94937
29158,26840.50633
29159,27136.70886
29160,27117.72152
29161,27110.12658
29162,27132.91139
29163,27075.94937
29164,26551.89873
29165,26756.96203
29166,26646.83544
29167,26718.98734
29168,26829.11392
29169,26772.1519
29170,26415.18987
29171,26551.89873
29172,26502.53165
29173,26532.91139
29174,26179.74684
29175,26225.31646
29176,25986.07595
29177,25989.87342
29178,26191.13924
29179,25978.48101
29180,25720.25316
29181,25591.13924
29182,25408.86076
29183,25401.26582
29184,25207.59494
29185,25120.25316
29186,25158.22785
29187,24569.62025
29188,24694.93671
29189,24645.56962
29190,24543.03797
29191,24497.46835
29192,24410.12658
29193,24508.86076
29194,24520.25316
29195,24797.46835
29196,24577.21519
29197,24725.31646
29198,24846.83544
29199,25025.31646
29200,25105.06329
29201,25503.79747
29202,25606.32911
29203,26043.03797
29204,26730.37975
29205,28822.78481
29206,30315.18987
29207,31291.13924
29208,31800.0
29209,31982.27848
29210,32043.03797
29211,31818.98734
29212,31864.55696
29213,31545.56962
29214,31446.83544
29215,31211.392410000004
29216,31188.60759
29217,30949.36709
29218,30793.67089
29219,30850.632910000004
29220,30554.43038
29221,29715.18987
29222,29510.12658
29223,29240.50633
29224,28970.88608
29225,28302.53165
29226,27793.67089
29227,27353.16456
29228,26996.20253
29229,26369.62025
29230,25853.16456
29231,25644.3038
29232,25021.51899
29233,24729.11392
29234,24440.50633
29235,24075.94937
29236,23316.4557
29237,23077.21519
29238,22575.94937
29239,22329.11392
29240,21991.13924
29241,21740.50633
29242,21281.01266
29243,21003.79747
29244,20631.64557
29245,20460.75949
29246,20229.11392
29247,19291.13924
29248,19158.22785
29249,19055.6962
29250,19036.70886
29251,19143.03797
29252,18873.41772
29253,18972.1519
29254,19097.46835
29255,18805.06329
29256,18159.49367
29257,18083.5443
29258,17851.89873
29259,17855.6962
29260,17400.0
29261,16465.822780000002
29262,15694.93671
29263,15410.126580000002
29264,14753.16456
29265,14665.82278
29266,14722.78481
29267,13097.46835
29268,12926.58228
29269,14225.31646
29270,14384.810130000002
29271,14555.6962
29272,14783.5443
29273,14753.16456
29274,14810.126580000002
29275,15148.10127
29276,15429.113919999998
29277,15470.886080000002
29278,16070.886080000002
29279,16439.24051
29280,17130.37975
29281,17331.64557
29282,17673.417719999998
29283,18178.48101
29284,18569.62025
29285,18767.08861
29286,19078.48101
29287,19507.59494
29288,19921.51899
29289,20187.34177
29290,20783.5443
29291,20950.63291
29292,21159.49367
29293,21417.72152
29294,21763.29114
29295,22082.27848
29296,22382.27848
29297,22556.96203
29298,22970.88608
29299,22989.87342
29300,23259.49367
29301,23100.0
29302,23320.25316
29303,23510.12658
29304,23631.64557
29305,24015.18987
29306,24136.70886
29307,24174.68354
29308,24056.96203
29309,24064.55696
29310,24178.48101
29311,24334.17722
29312,24125.31646
29313,23984.81013
29314,24178.48101
29315,24041.77215
29316,23798.73418
29317,23859.49367
29318,23901.26582
29319,23798.73418
29320,23772.1519
29321,23536.70886
29322,23392.40506
29323,23373.41772
29324,23301.26582
29325,23270.88608
29326,23213.92405
29327,22834.17722
29328,22613.92405
29329,22640.50633
29330,22837.97468000001
29331,22796.20253
29332,22894.93671
29333,22781.01266
29334,22613.92405
29335,22575.94937
29336,22553.16456
29337,22610.12658
29338,22970.88608
29339,22921.51899
29340,22997.46835
29341,23115.18987
29342,23175.94937
29343,23403.79747
29344,23802.53165
29345,23973.41772
29346,24018.98734
29347,24535.44304
29348,25587.34177
29349,27379.74684
29350,29430.37975
29351,30455.6962
29352,30960.75949
29353,31158.22785
29354,31143.03797
29355,31048.10127
29356,31108.860760000003
29357,31029.11392
29358,30991.13924
29359,31135.44304
29360,31070.88608
29361,31154.43038
29362,31086.07595
29363,30843.03797
29364,30740.50633
29365,30360.75949
29366,30243.03797
29367,29848.10127
29368,29468.35443
29369,29198.73418
29370,28591.13924
29371,28200.0
29372,27839.240510000003
29373,27391.13924
29374,27163.29114
29375,26825.31646
29376,26175.94937
29377,25511.39241
29378,25173.41772
29379,24478.48101
29380,24068.35443
29381,23567.08861
29382,23058.22785
29383,22629.11392
29384,22481.01266
29385,21945.56962
29386,21546.83544
29387,21269.62025
29388,21129.11392
29389,20825.31646
29390,20882.27848
29391,20737.974680000007
29392,20593.67089
29393,20396.20253
29394,20289.87342
29395,20122.78481
29396,20100.0
29397,20217.72152
29398,20487.34177
29399,20141.77215
29400,19948.10127
29401,19970.88608
29402,19693.67089
29403,19644.3038
29404,19181.01266
29405,18265.82278
29406,17810.12658
29407,17175.94937
29408,16530.37975
29409,16465.822780000002
29410,16412.65823
29411,16556.962030000002
29412,16777.21519
29413,16841.77215
29414,17058.22785
29415,17103.797469999998
29416,17536.70886
29417,17813.92405
29418,18797.46835
29419,19439.24051
29420,20213.92405
29421,20593.67089
29422,20962.02532
29423,21087.34177
29424,21824.05063
29425,21998.73418
29426,22617.72152
29427,23510.12658
29428,24224.05063
29429,24543.03797
29430,25344.3038
29431,28891.13924
29432,30030.37975
29433,30501.26582
29434,30816.4557
29435,31120.253160000004
29436,31363.29114
29437,31431.64557
29438,32126.58228
29439,32278.481010000003
29440,32381.012660000004
29441,32734.17722
29442,32984.81013
29443,33524.05063
29444,33975.94937
29445,33778.48101
29446,33979.74684
29447,33930.37975
29448,34222.784810000005
29449,34264.55696
29450,34283.5443
29451,34222.784810000005
29452,34241.77215
29453,34294.93671
29454,34112.65823
29455,34218.98734
29456,34496.20253
29457,34332.91139
29458,34515.18987
29459,34689.87342
29460,34883.5443
29461,34891.13924
29462,34925.31646
29463,34929.11392
29464,34811.39241
29465,34412.65823
29466,34158.22785
29467,33915.18987
29468,34040.506330000004
29469,33903.79747
29470,34006.32911
29471,33748.10127
29472,33064.55696
29473,33030.37975
29474,33098.73418
29475,32829.11392
29476,32760.75949
29477,32677.21519
29478,32483.5443
29479,32350.632910000004
29480,32339.240510000003
29481,32324.05063
29482,32244.3038
29483,32111.392410000004
29484,32077.21519
29485,32282.27848
29486,32339.240510000003
29487,32453.16456
29488,32681.012660000004
29489,32631.64557
29490,32943.03797
29491,33691.13924
29492,34393.67089
29493,36645.56962
29494,37408.86076
29495,34518.98734
29496,35008.86076
29497,35069.62025
29498,34974.68354
29499,34834.17722
29500,34408.86076
29501,34310.126580000004
29502,34181.01266
29503,33994.93671
29504,34044.3038
29505,33979.74684
29506,33675.94937
29507,33372.1519
29508,32741.77215
29509,32563.29114
29510,32586.07595
29511,32020.253160000004
29512,31826.58228
29513,31439.240510000003
29514,30843.03797
29515,30641.77215
29516,29988.60759
29517,29593.67089
29518,29107.59494
29519,28325.31646
29520,27683.5443
29521,27216.4557
29522,26988.60759
29523,26324.05063
29524,25959.49367
29525,25177.21519
29526,24865.82278
29527,24079.74684
29528,23973.41772
29529,23654.43038
29530,23384.81013
29531,22822.78481
29532,22743.03797
29533,22492.40506
29534,22348.10127
29535,21979.74684
29536,21918.98734
29537,21812.65823
29538,21782.27848
29539,21736.70886
29540,21584.81013
29541,21618.98734
29542,21994.93671
29543,21660.75949
29544,21341.77215
29545,21121.51899
29546,20992.40506
29547,20962.02532
29548,19989.87342
29549,19093.67089
29550,18637.974680000007
29551,18436.70886
29552,17840.50633
29553,17586.07595
29554,17700.0
29555,17411.39241
29556,17870.88608
29557,17943.037969999998
29558,17984.81013
29559,18159.49367
29560,18417.72152
29561,18782.27848
29562,19492.40506
29563,19891.13924
29564,20711.39241
29565,21041.77215
29566,21543.03797
29567,22025.31646
29568,22598.73418
29569,23324.05063
29570,23624.05063
29571,24353.16456
29572,24824.05063
29573,25302.53165
29574,25781.01266
29575,26456.96203
29576,27083.5443
29577,27531.64557
29578,27896.20253
29579,27953.16456
29580,28424.05063
29581,28655.6962
29582,28921.51899
29583,29168.35443
29584,29483.5443
29585,29783.5443
29586,29749.36709
29587,30227.8481
29588,30326.58228
29589,30520.253160000004
29590,30789.87342
29591,30736.70886
29592,30896.20253
29593,30991.13924
29594,31067.088610000013
29595,30991.13924
29596,30448.10127
29597,30262.02532
29598,30068.35443
29599,29954.43038
29600,30053.16456
29601,30151.89873
29602,30569.62025
29603,30391.13924
29604,30220.253160000004
29605,30432.91139
29606,30326.58228
29607,30265.82278
29608,29821.51899
29609,29551.89873
29610,29472.1519
29611,29320.253160000004
29612,29282.27848
29613,29156.96203
29614,28982.27848
29615,28731.64557
29616,28291.13924
29617,28359.49367
29618,28055.6962
29619,27744.3038
29620,27668.35443
29621,27577.21519
29622,27303.79747
29623,27425.31646
29624,27451.89873
29625,27296.20253
29626,27489.87342
29627,27315.18987
29628,27641.77215
29629,27949.36709
29630,27900.0
29631,28097.46835
29632,28287.34177
29633,28401.26582
29634,28511.392410000004
29635,29096.20253
29636,30053.16456
29637,32130.37975
29638,33706.32911
29639,34351.89873
29640,34663.29114
29641,34682.27848
29642,34826.58228
29643,34579.74684
29644,34241.77215
29645,33941.77215
29646,33375.94937
29647,33056.96203
29648,32973.41772
29649,32958.22785
29650,32908.86076
29651,32502.53165
29652,32156.96203
29653,32107.59494
29654,31856.96203
29655,31572.1519
29656,31397.46835
29657,31070.88608
29658,30463.29114
29659,30049.36709
29660,29631.64557
29661,28636.70886
29662,28260.75949
29663,27759.49367
29664,27303.79747
29665,26836.70886
29666,26046.83544
29667,25503.79747
29668,25162.02532
29669,24588.60759
29670,24167.08861
29671,23707.59494
29672,23426.58228
29673,22864.55696
29674,22670.88608
29675,22313.92405
29676,22169.62025
29677,22143.03797
29678,21793.67089
29679,21729.11392
29680,21588.60759
29681,21269.62025
29682,21144.3038
29683,21159.49367
29684,21155.6962
29685,20916.4557
29686,21372.1519
29687,21132.91139
29688,20730.37975
29689,20578.48101
29690,20339.24051
29691,20081.01266
29692,19803.79747
29693,18797.46835
29694,18167.08861
29695,17783.5443
29696,17244.3038
29697,16982.27848
29698,17012.65823
29699,16826.582280000002
29700,17232.91139
29701,17479.74684
29702,17426.582280000002
29703,17665.822780000002
29704,17718.98734
29705,18224.05063
29706,18831.64557
29707,19211.39241
29708,19632.91139
29709,20039.24051
29710,20229.11392
29711,20791.13924
29712,21197.46835
29713,21751.89873
29714,21900.0
29715,22500.0
29716,23084.81013
29717,23597.46835
29718,24049.36709
29719,24786.07595
29720,25173.41772
29721,25701.26582
29722,25986.07595
29723,26403.79747
29724,26813.92405
29725,27436.70886
29726,27748.10127
29727,27827.8481
29728,28526.58228
29729,28632.91139
29730,28663.29114
29731,28997.46835
29732,29027.8481
29733,28788.60759
29734,28997.46835
29735,29305.06329
29736,29282.27848
29737,29305.06329
29738,29377.21519
29739,29384.81013
29740,29354.43038
29741,29350.632910000004
29742,29844.3038
29743,29943.03797
29744,29939.240510000003
29745,30144.3038
29746,30094.93671
29747,30026.58228
29748,30303.79747
29749,30349.36709
29750,30486.07595
29751,30117.72152
29752,30056.96203
29753,29764.55696
29754,29867.088610000013
29755,29597.46835
29756,29464.55696
29757,29305.06329
29758,28986.07595
29759,28754.43038
29760,28321.51899
29761,28283.5443
29762,28416.4557
29763,28177.21519
29764,28120.253160000004
29765,27812.65823
29766,27778.481010000003
29767,27406.32911
29768,27170.88608
29769,27334.17722
29770,27094.93671
29771,27292.40506
29772,27265.82278
29773,27269.62025
29774,27394.93671
29775,27512.65823
29776,27710.12658
29777,28025.31646
29778,28291.13924
29779,28788.60759
29780,29692.40506
29781,31883.5443
29782,33748.10127
29783,34594.93671
29784,34731.64557
29785,34651.89873
29786,34651.89873
29787,34420.25316
29788,34010.126580000004
29789,33865.82278
29790,33656.96203
29791,33356.96203
29792,33383.5443
29793,33193.67089
29794,33000.0
29795,32700.0
29796,32324.05063
29797,31963.29114
29798,31921.51899
29799,31484.81013
29800,31203.79747
29801,30748.10127
29802,30087.34177
29803,29791.13924
29804,29487.34177
29805,28951.89873
29806,28541.77215
29807,27881.012660000004
29808,27467.08861000001
29809,26886.07595
29810,26270.88608
29811,25948.10127
29812,25450.63291
29813,25200.0
29814,24656.96203
29815,24193.67089
29816,23825.31646
29817,23145.56962
29818,22693.67089
29819,22374.68354
29820,22348.10127
29821,22291.13924
29822,22093.67089
29823,21964.55696
29824,21782.27848
29825,21687.34177
29826,21482.27848
29827,21436.70886
29828,21197.46835
29829,21239.24051
29830,21463.29114
29831,21277.21519
29832,20958.22785
29833,20829.11392
29834,20783.5443
29835,20460.75949
29836,19898.73418
29837,19116.4557
29838,18413.92405
29839,18262.02532
29840,17362.025319999993
29841,16651.89873
29842,16500.0
29843,16762.025319999993
29844,16982.27848
29845,17297.46835
29846,17658.22785
29847,17886.07595
29848,18144.3038
29849,18417.72152
29850,19124.05063
29851,19439.24051
29852,20221.51899
29853,20851.89873
29854,21356.96203
29855,21581.01266
29856,22112.65823
29857,22758.22785
29858,23081.01266
29859,24170.88608
29860,24535.44304
29861,25207.59494
29862,25594.93671
29863,26073.41772
29864,26878.481010000003
29865,27258.22785
29866,27744.3038
29867,28082.27848
29868,27968.35443
29869,28211.392410000004
29870,28887.34177
29871,29453.16456
29872,29513.92405
29873,29829.11392
29874,30056.96203
29875,29916.4557
29876,30224.05063
29877,30197.46835
29878,30315.18987
29879,30440.50633
29880,30558.22785
29881,30581.012660000004
29882,30368.35443
29883,30543.03797
29884,30489.87342
29885,30364.55696
29886,30592.40506
29887,30470.88608
29888,30732.91139
29889,30956.96203
29890,30607.59494
29891,30706.32911
29892,30926.58228
29893,30846.83544
29894,30915.18987
29895,30751.89873
29896,30603.79747
29897,30432.91139
29898,30113.92405
29899,30037.97468000001
29900,29760.75949
29901,29612.65823
29902,29612.65823
29903,29103.79747
29904,28913.92405
29905,28834.17722
29906,28754.43038
29907,28754.43038
29908,28727.8481
29909,28708.860760000003
29910,28256.96203
29911,27991.13924
29912,28200.0
29913,28070.88608
29914,28002.53165
29915,28215.18987
29916,27983.5443
29917,28070.88608
29918,27987.34177
29919,28154.43038
29920,28237.97468000001
29921,28481.012660000004
29922,28731.64557
29923,29206.32911
29924,30318.98734
29925,32498.73418
29926,34021.51899
29927,34556.96203
29928,34796.20253
29929,34868.35443
29930,34674.68354
29931,34689.87342
29932,34344.3038
29933,34348.10127
29934,34074.68354
29935,33451.89873
29936,33056.96203
29937,32984.81013
29938,32696.20253
29939,32434.17722
29940,32248.10127
29941,31818.98734
29942,31792.40506
29943,31572.1519
29944,31462.02532
29945,31275.94937
29946,30497.46835
29947,30193.67089
29948,29783.5443
29949,29365.82278
29950,28993.67089
29951,28401.26582
29952,27881.012660000004
29953,26977.21519
29954,26567.08861
29955,25989.87342
29956,25613.92405
29957,25249.36709
29958,24698.73418
29959,24197.46835
29960,23696.20253
29961,23468.35443
29962,22575.94937
29963,22522.78481
29964,22029.11392
29965,21835.44304
29966,21379.74684
29967,21106.32911
29968,20935.44304
29969,20700.0
29970,20924.05063
29971,20889.87342
29972,20635.44304
29973,20513.92405
29974,21144.3038
29975,20616.4557
29976,20627.8481
29977,20221.51899
29978,20092.40506
29979,19948.10127
29980,19762.02532
29981,18755.6962
29982,18121.51899
29983,17703.797469999998
29984,17088.60759
29985,16424.05063
29986,16625.31646
29987,16754.43038
29988,17024.05063
29989,17308.86076
29990,17494.936709999998
29991,17627.8481
29992,17859.49367
29993,18565.82278
29994,19321.51899
29995,19864.55696
29996,20426.58228
29997,20525.31646
29998,21429.11392
29999,21956.96203
30000,22336.70886
30001,23046.83544
30002,23605.06329
30003,24201.26582
30004,24736.70886
30005,25439.24051
30006,25769.62025
30007,26616.4557
30008,27151.89873
30009,27497.46835
